              1      1.0000000    -0.80000000      0.0000000     0.12000000      0.0000000     0.12000000            183
             10      1.0000000     -1.3120000      23.574400    0.070500000     0.61890000   -0.032500000            830
            100      1.0000000     -1.8705000      16.535500     0.85760000      13.661296     0.85760000           1455
           1000      1.0000000     -1.9792400      2.8828090     0.96705000      7.1311990    -0.96705000           2198
          10000      1.0000000     -1.9814780      1.6469822     0.95216700      14.693836     0.94386400          14629
         100000      1.0000000     -1.9970384    0.048487570     0.99914745    0.030218563    -0.99914745          30089
        1000000      1.0000000     -1.9971663    0.025315126     0.99927369   0.0028007895    -0.99927369         289899
