           2.26     -1.4495828      1.8828878     0.66984921      16.241571   -0.065923183
          2.261     -1.4450146      1.9102391     0.65797003       18.49252      0.1328579
          2.262     -1.4438426      1.9054443     0.65971932      17.546327     0.15084152
          2.263     -1.4410784      1.9318255     0.65405466      18.725392    0.028566824
          2.264     -1.4396376      1.9433511     0.65176173      18.877189   -0.058673872
          2.265     -1.4379049      1.9224376     0.64981314      18.802707      0.0505733
          2.266     -1.4345786      1.9482104     0.64157373      20.404292   -0.081743303
          2.267     -1.4347062      1.9552639     0.64489312      19.727515     0.11565826
          2.268     -1.4344772      1.9119374     0.64792509      18.503951    0.030566212
          2.269     -1.4281016      1.9951723     0.63054441      21.903427   -0.035342009
           2.27     -1.4279829      1.9575882     0.63461051      20.227228   -0.075787407
          2.271     -1.4258294      1.9707098      0.6293459      21.367504    0.075130867
          2.272     -1.4257635      1.9462178     0.63058019      21.054288    0.090887916
          2.273      -1.421374      1.9973337     0.62229798      21.833005   -0.036913953
          2.274     -1.4207313      1.9920372     0.62043247      22.975263     0.04238377
          2.275     -1.4194331       1.975999     0.62272745      21.561491     0.10592502
          2.276      -1.417514      1.9606899     0.61873153      21.587977    0.015980946
          2.277     -1.4164502      1.9674356     0.61880137      21.709236    0.095995657
          2.278     -1.4129541      1.9833733     0.61068056      22.730053     0.14145218
          2.279     -1.4085632      2.0412245      0.5951316      26.122701    0.099003404
           2.28     -1.4087146      1.9935788     0.60203398      24.053759    0.014490086
          2.281     -1.4065591      1.9965332     0.60074625      23.100526    0.039395982
          2.282     -1.4045206      2.0138034     0.59528293      23.976346    0.047740661
          2.283     -1.4022128      1.9948439     0.59046474      24.676972    -0.11960148
          2.284      -1.400073      1.9989155     0.58836259      24.458744    0.084914697
          2.285     -1.3952449      2.0270417     0.57328685      26.909462   -0.028633578
          2.286     -1.3957388      2.0198845     0.57903823      25.853099    0.019878243
          2.287     -1.3942694      2.0383265     0.57621261      26.289206   -0.053453961
          2.288     -1.3910261      2.0137407     0.56909408      26.496174     0.04621995
          2.289     -1.3887665      2.0278381     0.56570509       26.94851   -0.026351601
           2.29     -1.3878369      2.0059734     0.56459367       26.79876    -0.04848845
          2.291     -1.3880297      2.0214902     0.56947898      26.112813    0.058225088
          2.292     -1.3835738      2.0212992     0.55623804      27.627855   -0.011103907
          2.293     -1.3838195      1.9872594     0.56259295      26.150623   -0.032012014
          2.294     -1.3811412      2.0000981     0.55642594      26.775956   0.0016520579
          2.295     -1.3790914      2.0299677     0.54990207      28.125002   -0.047613449
          2.296     -1.3777693       2.005458     0.54969841      27.686825   -0.022745611
          2.297     -1.3742842      1.9828972      0.5399026      28.376877   -0.015593709
          2.298     -1.3722528       2.003197     0.53718077      28.367533    0.011559814
          2.299     -1.3702336        1.99105     0.53385477      28.400236    0.013687529
            2.3     -1.3689111      1.9836603     0.53197149      28.692984   -0.095168592
