              1      2.4000000    -0.55000000      0.0000000    0.015000000      0.0000000    0.015000000            236
             10      2.4000000    -0.92700000      2.1959028     0.15600000      1.0906667   -0.069000000           1579
            100      2.4000000     -1.2985000      2.5394965     0.57280000      9.1671100     0.57180000           9864
           1000      2.4000000     -1.1738000      1.2249972     0.28277500      7.9006624    -0.25097500         117084
          10000      2.4000000     -1.2560550      1.5288130     0.48080900      9.4292926    -0.10097500        1047516
         100000      2.4000000     -1.2400658      1.3845434     0.46312365      8.6010310  -0.0093622500       10724556
        1000000      2.4000000     -1.2367013      1.4109424     0.45319087      8.8817173  -0.0038942700      107795018
