            2.2     -1.5464898      1.4163378     0.78466914      4.9011199 -6.0976979e-05
          2.205     -1.5393815       1.447973     0.77803526      5.3448596 -0.00044751473
           2.21     -1.5319888      1.4913842     0.77038265       6.654715 -0.00070721718

mcs = 10^7
