           2.25     -1.4646972      1.9533241     0.68208059      25.986538    -0.68208059
          2.251     -1.4615142      2.0153089     0.67207863      33.965386   -0.056066819
          2.252     -1.4588683      2.0833262     0.66112227      48.914395    -0.19867175
          2.253     -1.4563291      2.1507826     0.65308607      61.394067   -0.025904596
          2.254     -1.4542056      2.2151327      0.6481276      67.462056    -0.21467111
          2.255     -1.4540718      2.0083037     0.66127527      34.529194     -0.5076366

mcs = 10^6
